beta,gamma,exp[beta0],exp[beta1],exp[beta2],exp[beta3],exp[beta4],exp[beta5],exp[beta6],exp[beta7],exp[beta8],exp[beta9],exp[beta10],exp[beta11],exp[beta12],exp[beta13],exp[beta14],exp[beta15],exp[beta16],exp[beta17],exp[beta18],exp[beta19],exp[beta20],exp[beta21],exp[beta22],exp[beta23],exp[beta24],exp[beta25],exp[beta26],exp[beta27],exp[beta28],exp[beta29],exp[beta30],exp[beta31],exp[beta32],exp[beta33],exp[beta34],exp[beta35],exp[beta36],exp[beta37],exp[beta38],exp[beta39],exp[beta40],exp[beta41],exp[beta42],exp[beta43],exp[beta44],exp[beta45],exp[beta46],exp[beta47],exp[beta48],exp[beta49],exp[beta50],exp[beta51],exp[beta52],exp[beta53],exp[beta54],exp[beta55],exp[beta56],exp[beta57],exp[beta58],exp[beta59],exp[beta60],exp[beta61],exp[beta62]
,3.5500000000000003,1.8181109629453163,1.7878637409147045,1.7597361142619485,1.7340091249348055,1.7109398285064215,1.6907587257610122,1.6736674596062238,1.6598368003238542,1.6494049392896453,1.6424761082107335,1.6391195376768954,1.6393687654313691,1.6432213012728147,1.650638651936585,1.6615467057066968,1.6758364729156021,1.6933651749329204,1.7139576707623112,1.7374082069924224,1.763482473616959,1.7919199451828154,1.8224364838742837,1.8547271785241852,1.8884693911854626,1.9233259808228982,1.958948671914889,1.994981534307341,2.031064539550111,2.0668371581822673,2.101941962023294,2.1360281954773157,2.168755280167072,2.1997962178804773,2.2288408578286703,2.2555989955701694,2.279803272637725,2.301211847895751,2.3196108139370013,2.3348163343746817,2.346676480674856,2.3550727501761353,2.3599212501291005,2.361173535924925,2.3588170951378835,2.3528754725453878,2.343408034876341,2.3305093776384136,2.3143083799509974,2.294966916827647,2.2726782417744578,2.247665055864899,2.2201772825843213,2.190489570677094,2.158898549947141,2.125719867430994,2.0912850335569404,2.055938109802404,2.0200322709454044,1.9839262762589058,1.947980884906762,1.9125552513573965,1.8780033368310765,1.844670372636406
,3.6,1.818110962945315,1.7878637409147036,1.759736114261948,1.734009124934805,1.710939828506421,1.6907587257610115,1.6736674596062229,1.6598368003238535,1.6494049392896442,1.6424761082107329,1.6391195376768948,1.6393687654313678,1.6432213012728139,1.6506386519365845,1.6615467057066962,1.6758364729156014,1.6933651749329193,1.713957670762311,1.7374082069924224,1.7634824736169583,1.7919199451828143,1.8224364838742828,1.8547271785241843,1.8884693911854615,1.923325980822896,1.9589486719148872,1.99498153430734,2.03106453955011,2.066837158182267,2.101941962023293,2.136028195477315,2.1687552801670713,2.199796217880477,2.2288408578286694,2.255598995570169,2.279803272637725,2.3012118478957504,2.3196108139370004,2.3348163343746813,2.346676480674855,2.3550727501761344,2.3599212501291005,2.361173535924924,2.358817095137882,2.3528754725453864,2.34340803487634,2.330509377638413,2.314308379950997,2.2949669168276468,2.272678241774457,2.247665055864898,2.2201772825843196,2.1904895706770935,2.1588985499471405,2.125719867430993,2.091285033556939,2.0559381098024034,2.0200322709454035,1.983926276258905,1.9479808849067617,1.9125552513573951,1.8780033368310756,1.8446703726364053
,3.6500000000000004,1.8181109629453158,1.787863740914704,1.7597361142619485,1.734009124934806,1.7109398285064212,1.6907587257610117,1.673667459606224,1.6598368003238542,1.6494049392896444,1.6424761082107335,1.6391195376768954,1.6393687654313682,1.6432213012728139,1.6506386519365845,1.6615467057066962,1.6758364729156026,1.693365174932921,1.7139576707623116,1.737408206992423,1.7634824736169585,1.791919945182815,1.8224364838742828,1.8547271785241846,1.888469391185462,1.9233259808228973,1.958948671914888,1.9949815343073405,2.031064539550111,2.0668371581822678,2.101941962023294,2.136028195477316,2.1687552801670718,2.1997962178804773,2.2288408578286703,2.255598995570169,2.279803272637726,2.3012118478957513,2.3196108139370013,2.334816334374682,2.346676480674856,2.3550727501761353,2.359921250129101,2.3611735359249244,2.358817095137884,2.3528754725453873,2.343408034876341,2.3305093776384127,2.314308379950998,2.2949669168276476,2.2726782417744578,2.2476650558649,2.22017728258432,2.1904895706770935,2.158898549947141,2.125719867430994,2.09128503355694,2.0559381098024043,2.0200322709454044,1.9839262762589058,1.9479808849067621,1.9125552513573962,1.878003336831077,1.8446703726364064
,3.7,1.8181109629453154,1.7878637409147038,1.759736114261948,1.7340091249348057,1.7109398285064208,1.6907587257610113,1.6736674596062238,1.6598368003238533,1.6494049392896444,1.6424761082107329,1.6391195376768943,1.6393687654313678,1.6432213012728143,1.650638651936584,1.6615467057066957,1.6758364729156021,1.6933651749329195,1.713957670762311,1.7374082069924217,1.7634824736169588,1.7919199451828154,1.8224364838742828,1.8547271785241846,1.888469391185462,1.923325980822896,1.9589486719148874,1.9949815343073405,2.0310645395501106,2.0668371581822664,2.101941962023293,2.1360281954773153,2.1687552801670718,2.1997962178804764,2.2288408578286694,2.255598995570168,2.2798032726377255,2.30121184789575,2.3196108139370004,2.3348163343746817,2.3466764806748555,2.355072750176135,2.3599212501291005,2.361173535924924,2.3588170951378826,2.3528754725453855,2.34340803487634,2.330509377638413,2.3143083799509965,2.2949669168276476,2.2726782417744564,2.247665055864898,2.22017728258432,2.190489570677092,2.1588985499471396,2.125719867430993,2.091285033556939,2.0559381098024034,2.0200322709454035,1.983926276258905,1.947980884906762,1.9125552513573958,1.8780033368310756,1.844670372636405
,3.75,1.8181109629453158,1.7878637409147038,1.7597361142619485,1.7340091249348055,1.7109398285064215,1.6907587257610115,1.673667459606224,1.6598368003238542,1.649404939289644,1.6424761082107326,1.6391195376768952,1.6393687654313682,1.6432213012728143,1.650638651936584,1.6615467057066962,1.6758364729156021,1.6933651749329195,1.7139576707623108,1.7374082069924224,1.763482473616958,1.7919199451828152,1.8224364838742828,1.8547271785241846,1.888469391185462,1.9233259808228969,1.958948671914888,1.9949815343073405,2.0310645395501106,2.066837158182267,2.1019419620232935,2.1360281954773153,2.1687552801670718,2.1997962178804764,2.2288408578286694,2.2555989955701685,2.279803272637725,2.3012118478957504,2.3196108139370013,2.3348163343746813,2.346676480674855,2.355072750176135,2.3599212501291014,2.361173535924925,2.3588170951378826,2.352875472545386,2.3434080348763398,2.3305093776384127,2.3143083799509974,2.294966916827647,2.2726782417744564,2.247665055864898,2.22017728258432,2.190489570677092,2.1588985499471396,2.125719867430993,2.0912850335569395,2.055938109802404,2.020032270945404,1.9839262762589058,1.9479808849067617,1.9125552513573958,1.8780033368310765,1.8446703726364055
,3.8000000000000003,1.8181109629453154,1.7878637409147045,1.759736114261949,1.7340091249348064,1.7109398285064215,1.6907587257610117,1.6736674596062238,1.6598368003238542,1.6494049392896444,1.6424761082107335,1.6391195376768957,1.6393687654313682,1.6432213012728143,1.650638651936584,1.6615467057066966,1.6758364729156026,1.6933651749329206,1.713957670762311,1.7374082069924224,1.763482473616959,1.791919945182815,1.8224364838742833,1.8547271785241852,1.8884693911854626,1.9233259808228973,1.9589486719148883,1.9949815343073414,2.031064539550111,2.066837158182267,2.1019419620232935,2.1360281954773157,2.1687552801670718,2.1997962178804773,2.2288408578286694,2.255598995570169,2.2798032726377255,2.3012118478957517,2.3196108139370013,2.3348163343746813,2.3466764806748555,2.3550727501761353,2.3599212501291005,2.361173535924925,2.358817095137884,2.352875472545387,2.3434080348763398,2.330509377638413,2.3143083799509974,2.2949669168276476,2.272678241774457,2.2476650558648985,2.2201772825843205,2.1904895706770935,2.1588985499471396,2.125719867430994,2.0912850335569395,2.055938109802404,2.020032270945404,1.9839262762589058,1.9479808849067626,1.912555251357396,1.8780033368310765,1.8446703726364055
,3.85,1.8181109629453163,1.787863740914704,1.7597361142619485,1.734009124934806,1.710939828506422,1.6907587257610124,1.673667459606224,1.6598368003238537,1.6494049392896448,1.6424761082107335,1.6391195376768948,1.6393687654313682,1.6432213012728143,1.6506386519365848,1.6615467057066962,1.6758364729156021,1.6933651749329204,1.7139576707623108,1.7374082069924217,1.7634824736169592,1.7919199451828152,1.8224364838742837,1.854727178524185,1.8884693911854629,1.9233259808228973,1.9589486719148876,1.994981534307341,2.031064539550111,2.0668371581822673,2.1019419620232944,2.1360281954773153,2.1687552801670718,2.199796217880477,2.2288408578286703,2.2555989955701685,2.279803272637725,2.3012118478957513,2.319610813937001,2.3348163343746813,2.346676480674856,2.355072750176135,2.3599212501291014,2.361173535924924,2.3588170951378835,2.3528754725453878,2.34340803487634,2.330509377638413,2.3143083799509974,2.294966916827648,2.2726782417744573,2.2476650558648985,2.2201772825843205,2.1904895706770935,2.15889854994714,2.125719867430994,2.0912850335569395,2.0559381098024043,2.020032270945404,1.9839262762589058,1.9479808849067621,1.9125552513573965,1.878003336831076,1.844670372636406
,3.9000000000000004,1.8181109629453154,1.7878637409147033,1.759736114261948,1.7340091249348053,1.7109398285064215,1.6907587257610113,1.673667459606223,1.6598368003238535,1.649404939289644,1.6424761082107329,1.6391195376768946,1.6393687654313673,1.6432213012728139,1.650638651936584,1.6615467057066955,1.675836472915601,1.6933651749329195,1.7139576707623105,1.7374082069924215,1.7634824736169585,1.7919199451828143,1.8224364838742824,1.8547271785241841,1.888469391185462,1.9233259808228962,1.9589486719148874,1.994981534307341,2.03106453955011,2.0668371581822673,2.1019419620232935,2.136028195477315,2.168755280167071,2.1997962178804764,2.2288408578286694,2.2555989955701676,2.2798032726377246,2.3012118478957504,2.319610813937,2.3348163343746813,2.346676480674855,2.3550727501761344,2.3599212501291,2.361173535924924,2.3588170951378817,2.3528754725453855,2.3434080348763393,2.3305093776384123,2.314308379950997,2.294966916827647,2.2726782417744573,2.247665055864898,2.22017728258432,2.1904895706770926,2.15889854994714,2.125719867430993,2.091285033556939,2.055938109802403,2.020032270945404,1.9839262762589045,1.9479808849067608,1.9125552513573953,1.8780033368310751,1.8446703726364049
,3.95,1.8181109629453156,1.7878637409147045,1.759736114261948,1.7340091249348053,1.7109398285064217,1.6907587257610115,1.673667459606223,1.6598368003238537,1.6494049392896448,1.6424761082107335,1.6391195376768948,1.6393687654313684,1.6432213012728139,1.650638651936584,1.6615467057066962,1.6758364729156012,1.6933651749329204,1.713957670762311,1.7374082069924226,1.7634824736169585,1.791919945182815,1.8224364838742833,1.8547271785241841,1.8884693911854622,1.9233259808228969,1.9589486719148876,1.9949815343073405,2.0310645395501106,2.0668371581822673,2.1019419620232926,2.136028195477315,2.168755280167071,2.199796217880477,2.2288408578286694,2.2555989955701685,2.2798032726377255,2.3012118478957513,2.319610813937001,2.3348163343746817,2.3466764806748555,2.355072750176135,2.3599212501291005,2.361173535924924,2.3588170951378826,2.352875472545387,2.3434080348763398,2.330509377638413,2.3143083799509974,2.294966916827647,2.2726782417744564,2.2476650558648985,2.22017728258432,2.1904895706770935,2.1588985499471396,2.1257198674309934,2.091285033556939,2.055938109802404,2.020032270945404,1.983926276258905,1.947980884906762,1.9125552513573958,1.8780033368310762,1.8446703726364055
,4.0,1.8181109629453154,1.7878637409147042,1.7597361142619485,1.734009124934806,1.7109398285064215,1.690758725761012,1.6736674596062238,1.6598368003238537,1.6494049392896448,1.6424761082107335,1.6391195376768954,1.639368765431368,1.643221301272814,1.650638651936584,1.6615467057066962,1.6758364729156026,1.6933651749329202,1.7139576707623112,1.7374082069924224,1.7634824736169585,1.7919199451828147,1.8224364838742833,1.8547271785241846,1.8884693911854624,1.9233259808228973,1.9589486719148885,1.994981534307341,2.031064539550111,2.066837158182267,2.1019419620232935,2.1360281954773157,2.1687552801670713,2.199796217880477,2.2288408578286703,2.2555989955701685,2.2798032726377255,2.301211847895751,2.319610813937001,2.3348163343746813,2.346676480674855,2.3550727501761344,2.359921250129101,2.361173535924924,2.358817095137883,2.3528754725453873,2.34340803487634,2.3305093776384127,2.3143083799509974,2.294966916827647,2.2726782417744573,2.2476650558648985,2.2201772825843205,2.190489570677094,2.158898549947141,2.1257198674309934,2.0912850335569395,2.055938109802404,2.020032270945404,1.9839262762589058,1.947980884906762,1.912555251357396,1.878003336831076,1.8446703726364055
,4.05,1.8181109629453156,1.7878637409147038,1.759736114261948,1.7340091249348055,1.7109398285064217,1.6907587257610113,1.6736674596062233,1.6598368003238533,1.6494049392896437,1.642476108210733,1.6391195376768946,1.639368765431368,1.6432213012728139,1.6506386519365837,1.6615467057066962,1.675836472915602,1.69336517493292,1.713957670762311,1.737408206992422,1.7634824736169588,1.7919199451828156,1.8224364838742828,1.8547271785241846,1.888469391185462,1.9233259808228964,1.958948671914888,1.994981534307341,2.03106453955011,2.066837158182267,2.1019419620232935,2.1360281954773157,2.1687552801670713,2.1997962178804773,2.2288408578286694,2.255598995570168,2.279803272637725,2.3012118478957513,2.3196108139370004,2.334816334374681,2.3466764806748555,2.355072750176135,2.3599212501291005,2.361173535924924,2.3588170951378817,2.352875472545386,2.3434080348763398,2.3305093776384123,2.314308379950997,2.294966916827648,2.272678241774457,2.247665055864898,2.2201772825843196,2.1904895706770935,2.15889854994714,2.125719867430993,2.0912850335569395,2.055938109802404,2.020032270945404,1.9839262762589058,1.9479808849067615,1.9125552513573958,1.8780033368310756,1.8446703726364055
,4.1000000000000005,1.818110962945315,1.7878637409147033,1.759736114261948,1.734009124934805,1.710939828506421,1.6907587257610113,1.6736674596062229,1.6598368003238533,1.649404939289644,1.6424761082107333,1.6391195376768943,1.6393687654313676,1.643221301272814,1.650638651936584,1.6615467057066953,1.6758364729156017,1.69336517493292,1.7139576707623108,1.7374082069924213,1.7634824736169579,1.7919199451828143,1.8224364838742821,1.8547271785241843,1.8884693911854615,1.923325980822896,1.9589486719148872,1.99498153430734,2.0310645395501106,2.066837158182267,2.1019419620232926,2.136028195477315,2.168755280167071,2.1997962178804755,2.2288408578286694,2.255598995570168,2.2798032726377246,2.3012118478957504,2.3196108139370004,2.334816334374681,2.346676480674855,2.355072750176134,2.3599212501290996,2.361173535924923,2.3588170951378813,2.352875472545386,2.3434080348763384,2.330509377638412,2.3143083799509965,2.294966916827647,2.2726782417744564,2.247665055864898,2.2201772825843196,2.190489570677092,2.1588985499471396,2.1257198674309925,2.0912850335569386,2.055938109802403,2.0200322709454035,1.983926276258905,1.9479808849067612,1.9125552513573951,1.8780033368310756,1.8446703726364049
,4.15,1.8181109629453152,1.7878637409147036,1.7597361142619476,1.7340091249348055,1.7109398285064212,1.6907587257610117,1.6736674596062235,1.6598368003238535,1.6494049392896442,1.6424761082107335,1.6391195376768943,1.639368765431368,1.6432213012728139,1.650638651936584,1.6615467057066962,1.675836472915602,1.6933651749329202,1.7139576707623108,1.7374082069924217,1.7634824736169585,1.7919199451828145,1.8224364838742828,1.8547271785241846,1.888469391185462,1.923325980822896,1.958948671914888,1.99498153430734,2.0310645395501106,2.066837158182267,2.1019419620232935,2.136028195477315,2.1687552801670713,2.199796217880476,2.2288408578286694,2.2555989955701685,2.279803272637725,2.3012118478957513,2.3196108139370004,2.334816334374681,2.346676480674855,2.355072750176134,2.3599212501291,2.361173535924923,2.3588170951378826,2.3528754725453855,2.3434080348763398,2.330509377638413,2.314308379950997,2.294966916827647,2.2726782417744564,2.2476650558648976,2.2201772825843196,2.190489570677093,2.1588985499471405,2.125719867430993,2.091285033556939,2.0559381098024034,2.0200322709454035,1.9839262762589047,1.9479808849067608,1.9125552513573953,1.8780033368310756,1.844670372636405
,4.2,1.8181109629453152,1.787863740914704,1.759736114261948,1.7340091249348062,1.7109398285064215,1.6907587257610117,1.673667459606223,1.6598368003238537,1.6494049392896446,1.642476108210733,1.639119537676895,1.639368765431368,1.6432213012728143,1.6506386519365845,1.6615467057066957,1.6758364729156014,1.6933651749329206,1.7139576707623105,1.7374082069924224,1.7634824736169588,1.791919945182815,1.8224364838742835,1.8547271785241848,1.8884693911854624,1.9233259808228969,1.9589486719148876,1.994981534307341,2.0310645395501106,2.0668371581822673,2.1019419620232935,2.1360281954773157,2.168755280167072,2.199796217880476,2.2288408578286707,2.2555989955701685,2.279803272637726,2.3012118478957513,2.319610813937001,2.3348163343746817,2.3466764806748555,2.355072750176135,2.359921250129101,2.361173535924924,2.3588170951378826,2.352875472545387,2.3434080348763393,2.330509377638413,2.3143083799509974,2.294966916827648,2.272678241774457,2.247665055864898,2.22017728258432,2.1904895706770935,2.15889854994714,2.1257198674309934,2.091285033556939,2.055938109802404,2.0200322709454035,1.9839262762589054,1.9479808849067615,1.9125552513573956,1.878003336831076,1.844670372636405
,4.25,1.8181109629453156,1.7878637409147038,1.759736114261949,1.734009124934806,1.7109398285064217,1.6907587257610117,1.6736674596062242,1.659836800323854,1.6494049392896444,1.6424761082107335,1.639119537676895,1.6393687654313687,1.6432213012728152,1.6506386519365845,1.6615467057066962,1.6758364729156017,1.6933651749329197,1.713957670762311,1.7374082069924224,1.763482473616959,1.7919199451828154,1.8224364838742833,1.8547271785241848,1.8884693911854622,1.923325980822897,1.958948671914888,1.994981534307341,2.0310645395501106,2.0668371581822678,2.1019419620232935,2.1360281954773166,2.1687552801670718,2.1997962178804773,2.2288408578286694,2.2555989955701685,2.279803272637726,2.3012118478957504,2.319610813937001,2.3348163343746813,2.346676480674856,2.355072750176135,2.3599212501291014,2.361173535924925,2.3588170951378835,2.352875472545387,2.34340803487634,2.3305093776384136,2.3143083799509974,2.294966916827648,2.2726782417744573,2.2476650558649,2.2201772825843205,2.1904895706770935,2.158898549947141,2.125719867430994,2.0912850335569395,2.0559381098024034,2.020032270945404,1.983926276258906,1.9479808849067621,1.9125552513573958,1.878003336831076,1.8446703726364055
,4.3,1.8181109629453154,1.7878637409147033,1.7597361142619476,1.734009124934805,1.710939828506421,1.6907587257610106,1.6736674596062233,1.659836800323853,1.6494049392896442,1.6424761082107329,1.6391195376768941,1.6393687654313678,1.6432213012728139,1.6506386519365837,1.6615467057066957,1.6758364729156008,1.6933651749329195,1.7139576707623105,1.7374082069924217,1.763482473616958,1.7919199451828138,1.8224364838742824,1.854727178524184,1.888469391185462,1.9233259808228964,1.9589486719148868,1.99498153430734,2.0310645395501097,2.066837158182267,2.101941962023292,2.1360281954773144,2.1687552801670704,2.1997962178804764,2.228840857828669,2.2555989955701676,2.2798032726377246,2.3012118478957504,2.3196108139370004,2.3348163343746804,2.346676480674854,2.3550727501761335,2.3599212501290996,2.361173535924923,2.3588170951378817,2.3528754725453855,2.3434080348763384,2.3305093776384123,2.3143083799509965,2.294966916827647,2.272678241774456,2.2476650558648976,2.220177282584319,2.1904895706770917,2.158898549947139,2.1257198674309925,2.091285033556938,2.055938109802403,2.020032270945403,1.9839262762589045,1.9479808849067608,1.912555251357395,1.8780033368310756,1.8446703726364042
,4.3500000000000005,1.8181109629453158,1.7878637409147042,1.7597361142619483,1.7340091249348057,1.7109398285064217,1.6907587257610113,1.6736674596062235,1.6598368003238537,1.6494049392896444,1.6424761082107335,1.6391195376768948,1.639368765431368,1.6432213012728143,1.6506386519365845,1.6615467057066962,1.6758364729156021,1.69336517493292,1.713957670762311,1.737408206992422,1.7634824736169585,1.791919945182815,1.8224364838742833,1.8547271785241848,1.8884693911854624,1.9233259808228969,1.958948671914888,1.9949815343073403,2.0310645395501106,2.0668371581822673,2.101941962023293,2.1360281954773157,2.1687552801670718,2.199796217880477,2.22884085782867,2.2555989955701694,2.279803272637725,2.301211847895751,2.3196108139370013,2.3348163343746817,2.3466764806748555,2.355072750176135,2.3599212501291005,2.361173535924924,2.358817095137883,2.352875472545387,2.3434080348763406,2.330509377638413,2.3143083799509974,2.294966916827647,2.272678241774457,2.2476650558648985,2.2201772825843205,2.1904895706770935,2.158898549947141,2.1257198674309934,2.0912850335569395,2.055938109802404,2.020032270945404,1.9839262762589058,1.9479808849067615,1.9125552513573965,1.8780033368310756,1.844670372636405
,4.4,1.818110962945315,1.7878637409147036,1.7597361142619485,1.7340091249348057,1.710939828506421,1.690758725761011,1.6736674596062233,1.6598368003238533,1.649404939289644,1.642476108210733,1.6391195376768946,1.6393687654313676,1.6432213012728143,1.650638651936584,1.6615467057066957,1.675836472915602,1.69336517493292,1.7139576707623108,1.7374082069924222,1.7634824736169583,1.7919199451828152,1.8224364838742835,1.8547271785241843,1.888469391185462,1.9233259808228969,1.9589486719148876,1.9949815343073405,2.03106453955011,2.0668371581822678,2.1019419620232935,2.136028195477315,2.1687552801670713,2.1997962178804764,2.2288408578286703,2.2555989955701676,2.2798032726377255,2.301211847895751,2.319610813937001,2.3348163343746813,2.3466764806748555,2.355072750176135,2.3599212501291,2.361173535924925,2.358817095137883,2.3528754725453864,2.3434080348763398,2.3305093776384127,2.314308379950997,2.2949669168276468,2.272678241774457,2.2476650558648985,2.22017728258432,2.1904895706770935,2.15889854994714,2.1257198674309934,2.091285033556939,2.0559381098024034,2.0200322709454035,1.983926276258905,1.9479808849067612,1.9125552513573958,1.8780033368310751,1.8446703726364044
,4.45,1.8181109629453156,1.787863740914704,1.759736114261948,1.7340091249348057,1.7109398285064212,1.6907587257610117,1.6736674596062238,1.6598368003238542,1.6494049392896442,1.642476108210734,1.6391195376768946,1.6393687654313682,1.6432213012728143,1.650638651936584,1.6615467057066962,1.6758364729156021,1.6933651749329204,1.7139576707623105,1.7374082069924222,1.7634824736169585,1.7919199451828147,1.8224364838742833,1.8547271785241848,1.888469391185462,1.9233259808228969,1.9589486719148885,1.9949815343073405,2.0310645395501106,2.0668371581822678,2.1019419620232935,2.1360281954773153,2.1687552801670713,2.199796217880477,2.2288408578286707,2.2555989955701685,2.2798032726377255,2.3012118478957504,2.319610813937001,2.334816334374681,2.346676480674855,2.3550727501761344,2.3599212501291005,2.3611735359249244,2.358817095137883,2.352875472545387,2.34340803487634,2.330509377638413,2.3143083799509974,2.2949669168276476,2.2726782417744564,2.2476650558648985,2.22017728258432,2.1904895706770935,2.15889854994714,2.1257198674309934,2.091285033556939,2.055938109802404,2.020032270945404,1.983926276258905,1.9479808849067617,1.9125552513573965,1.8780033368310765,1.8446703726364055
,4.5,1.8181109629453154,1.787863740914704,1.7597361142619485,1.7340091249348055,1.7109398285064215,1.6907587257610113,1.6736674596062235,1.6598368003238542,1.6494049392896442,1.6424761082107329,1.6391195376768946,1.6393687654313682,1.6432213012728139,1.650638651936584,1.6615467057066957,1.6758364729156017,1.6933651749329204,1.7139576707623105,1.7374082069924217,1.7634824736169588,1.7919199451828152,1.8224364838742828,1.8547271785241843,1.888469391185462,1.9233259808228969,1.9589486719148876,1.9949815343073405,2.031064539550111,2.0668371581822673,2.101941962023293,2.1360281954773153,2.1687552801670718,2.199796217880477,2.2288408578286694,2.2555989955701685,2.279803272637726,2.301211847895751,2.319610813937,2.334816334374681,2.3466764806748555,2.355072750176135,2.3599212501290996,2.3611735359249235,2.358817095137883,2.352875472545386,2.3434080348763398,2.330509377638413,2.3143083799509974,2.294966916827648,2.272678241774457,2.2476650558648985,2.2201772825843205,2.1904895706770935,2.1588985499471405,2.125719867430993,2.0912850335569395,2.0559381098024034,2.0200322709454035,1.9839262762589052,1.9479808849067612,1.912555251357396,1.878003336831076,1.844670372636405
,4.55,1.8181109629453156,1.7878637409147045,1.7597361142619485,1.734009124934806,1.710939828506422,1.690758725761012,1.6736674596062242,1.659836800323854,1.6494049392896448,1.6424761082107335,1.6391195376768959,1.6393687654313687,1.6432213012728147,1.650638651936585,1.6615467057066968,1.6758364729156026,1.693365174932921,1.7139576707623116,1.7374082069924226,1.763482473616959,1.7919199451828154,1.8224364838742837,1.8547271785241857,1.888469391185462,1.9233259808228977,1.958948671914889,1.9949815343073414,2.0310645395501115,2.0668371581822687,2.1019419620232935,2.136028195477316,2.1687552801670718,2.1997962178804773,2.2288408578286703,2.2555989955701685,2.2798032726377255,2.3012118478957517,2.3196108139370013,2.334816334374682,2.3466764806748563,2.3550727501761357,2.359921250129102,2.3611735359249244,2.3588170951378835,2.3528754725453873,2.3434080348763406,2.330509377638413,2.3143083799509974,2.294966916827649,2.272678241774458,2.247665055864899,2.2201772825843205,2.190489570677093,2.1588985499471414,2.125719867430994,2.0912850335569395,2.0559381098024043,2.0200322709454044,1.9839262762589063,1.9479808849067626,1.9125552513573965,1.8780033368310765,1.844670372636406
,4.6000000000000005,1.8181109629453158,1.7878637409147045,1.7597361142619488,1.7340091249348055,1.710939828506422,1.690758725761012,1.6736674596062235,1.6598368003238542,1.6494049392896453,1.642476108210734,1.639119537676895,1.6393687654313682,1.6432213012728147,1.650638651936585,1.6615467057066966,1.6758364729156026,1.693365174932921,1.7139576707623114,1.7374082069924226,1.7634824736169588,1.7919199451828156,1.8224364838742841,1.8547271785241852,1.8884693911854624,1.9233259808228975,1.9589486719148885,1.9949815343073414,2.0310645395501115,2.0668371581822678,2.101941962023294,2.136028195477316,2.168755280167072,2.1997962178804777,2.228840857828671,2.255598995570169,2.279803272637727,2.3012118478957513,2.319610813937002,2.3348163343746817,2.3466764806748563,2.3550727501761353,2.359921250129101,2.361173535924925,2.358817095137883,2.3528754725453878,2.34340803487634,2.330509377638414,2.314308379950998,2.294966916827648,2.272678241774458,2.247665055864899,2.2201772825843205,2.1904895706770944,2.158898549947141,2.1257198674309943,2.0912850335569395,2.0559381098024043,2.020032270945404,1.9839262762589054,1.9479808849067621,1.9125552513573967,1.8780033368310765,1.8446703726364055
,4.65,1.8181109629453163,1.7878637409147042,1.759736114261948,1.734009124934806,1.7109398285064212,1.6907587257610115,1.6736674596062235,1.6598368003238537,1.6494049392896448,1.6424761082107335,1.639119537676895,1.6393687654313687,1.6432213012728147,1.6506386519365843,1.6615467057066957,1.6758364729156026,1.6933651749329206,1.713957670762311,1.7374082069924224,1.763482473616959,1.7919199451828152,1.8224364838742837,1.8547271785241852,1.8884693911854629,1.923325980822897,1.958948671914888,1.9949815343073414,2.031064539550111,2.0668371581822673,2.1019419620232935,2.1360281954773157,2.1687552801670713,2.1997962178804773,2.2288408578286707,2.2555989955701685,2.279803272637726,2.301211847895751,2.3196108139370013,2.3348163343746813,2.3466764806748563,2.3550727501761353,2.3599212501291014,2.361173535924925,2.3588170951378835,2.3528754725453864,2.34340803487634,2.330509377638413,2.3143083799509974,2.294966916827648,2.2726782417744573,2.2476650558648985,2.22017728258432,2.1904895706770935,2.1588985499471405,2.125719867430994,2.0912850335569395,2.0559381098024043,2.020032270945404,1.9839262762589058,1.9479808849067621,1.912555251357396,1.8780033368310765,1.844670372636406
,4.7,1.8181109629453158,1.7878637409147042,1.7597361142619485,1.734009124934806,1.7109398285064217,1.6907587257610113,1.6736674596062233,1.659836800323854,1.6494049392896444,1.6424761082107333,1.6391195376768948,1.6393687654313682,1.6432213012728143,1.650638651936585,1.6615467057066962,1.6758364729156026,1.6933651749329206,1.7139576707623114,1.7374082069924222,1.7634824736169585,1.7919199451828152,1.8224364838742833,1.8547271785241848,1.888469391185462,1.9233259808228973,1.958948671914888,1.994981534307341,2.031064539550111,2.0668371581822678,2.1019419620232935,2.1360281954773153,2.168755280167072,2.1997962178804773,2.2288408578286694,2.2555989955701685,2.2798032726377255,2.3012118478957517,2.319610813937001,2.3348163343746813,2.3466764806748555,2.355072750176135,2.3599212501291005,2.361173535924924,2.358817095137883,2.3528754725453864,2.34340803487634,2.3305093776384127,2.3143083799509974,2.294966916827648,2.2726782417744573,2.247665055864899,2.2201772825843205,2.1904895706770935,2.15889854994714,2.1257198674309934,2.0912850335569395,2.0559381098024034,2.020032270945404,1.983926276258905,1.9479808849067617,1.9125552513573962,1.8780033368310765,1.8446703726364055
